CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA;LARVAS_METRO
22425;20462;Fazenda Santa Irene III;53;8;RB966928;2023;9,81;0
22223;20462;Fazenda Santa Irene III;54;6;RB966928;2021;10,92;0
22526;20463;Fazenda Ouro Branco I;1;2;RB975242;2024;56,52;0
22526;20463;Fazenda Ouro Branco I;3;2;RB975242;2024;39,58;0
22526;20463;Fazenda Ouro Branco I;4;2;RB975242;2024;29,9;0
22526;20463;Fazenda Ouro Branco I;5;2;RB975242;2024;23,56;0
22526;20463;Fazenda Ouro Branco I;6;2;RB975242;2024;9,15;0
22324;20465;Fazenda Santa Irene IV;1;2;CTC4;2022;23,79;0
22425;20465;Fazenda Santa Irene IV;2;4;CTC9006;2023;7,02;0
22526;20465;Fazenda Santa Irene IV;2;5;CTC9006;2024;7,02;0
22324;20465;Fazenda Santa Irene IV;3;2;CTC4;2022;40,05;0
22425;20465;Fazenda Santa Irene IV;3;3;CTC4;2023;80,1;0
22526;20465;Fazenda Santa Irene IV;3;4;CTC4;2024;40,05;0
22425;20465;Fazenda Santa Irene IV;4;3;CTC4;2023;42,74;0
22425;20465;Fazenda Santa Irene IV;5;3;CTC4;2023;36,28;0
22526;20465;Fazenda Santa Irene IV;5;4;CTC4;2024;18,14;0
22526;20465;Fazenda Santa Irene IV;6;4;CTC4;2024;36,85;0,03
22324;20466;Estância Santa Luzia;1;4;RB966928;2022;8,73;0
22425;20466;Estância Santa Luzia;1;5;RB966928;2023;8,73;0
22324;20466;Estância Santa Luzia;2;4;RB966928;2022;2,69;0
22425;20466;Estância Santa Luzia;3;5;RB966928;2023;3,02;0
22324;20466;Estância Santa Luzia;4;4;RB966928;2022;1,65;0
22425;20466;Estância Santa Luzia;5;5;RB966928;2023;2,39;0
22324;20466;Estância Santa Luzia;9;4;RB966928;2022;27,75;0
22425;20466;Estância Santa Luzia;9;5;RB966928;2023;27,75;0
22526;20466;Estância Santa Luzia;9;6;RB966928;2024;27,75;0
22425;20466;Estância Santa Luzia;10;5;RB966928;2023;31,85;0
22526;20466;Estância Santa Luzia;10;6;RB966928;2024;31,85;0
22324;20466;Estância Santa Luzia;12;4;RB966928;2022;10,88;0
22526;20466;Estância Santa Luzia;12;6;RB966928;2024;10,88;0
22223;20468;Fazenda Santa Helena 2;1;5;SP83-2847;2021;13,26;0,08
22223;20468;Fazenda Santa Helena 2;1;5;SP83-2847;2022;13,26;0
22425;20468;Fazenda Santa Helena 2;1;0;SP83-2847;2023;25,95;0
22425;20468;Fazenda Santa Helena 2;2;0;SP83-2847;2023;17,93;0
22223;20468;Fazenda Santa Helena 2;3;5;SP83-2847;2021;6,28;0
22425;20468;Fazenda Santa Helena 2;3;0;SP83-2847;2023;7,67;0
22223;20468;Fazenda Santa Helena 2;5;5;SP83-2847;2021;21,3;0
22223;20468;Fazenda Santa Helena 2;6;5;SP83-2847;2021;8,82;0
22223;20468;Fazenda Santa Helena 2;7;5;SP83-2847;2022;8,66;0
22425;20468;Fazenda Santa Helena 2;8;1;VIVEIRO;2023;35,09;0
22627;20468;Fazenda Santa Helena 2;8;3;VIVEIRO;2026;70,18;0
22223;20468;Fazenda Santa Helena 2;9;5;SP83-2847;2021;7,58;0
22526;20468;Fazenda Santa Helena 2;9;2;SP83-2847;2024;12,47;0
22627;20468;Fazenda Santa Helena 2;9;3;SP83-2847;2026;12,47;0
22526;20468;Fazenda Santa Helena 2;10;2;RB985476;2024;58,24;0
22627;20468;Fazenda Santa Helena 2;10;3;RB985476;2026;29,12;0
22223;20468;Fazenda Santa Helena 2;11;5;SP83-2847;2021;26,06;0
22627;20468;Fazenda Santa Helena 2;11;3;SP83-2847;2026;38,32;0
22526;20468;Fazenda Santa Helena 2;12;2;SP83-2847;2024;20,47;0,1
22627;20468;Fazenda Santa Helena 2;12;3;SP83-2847;2026;20,47;0
22223;20468;Fazenda Santa Helena 2;13;5;SP83-2847;2021;8,19;0
22627;20468;Fazenda Santa Helena 2;13;3;SP83-2847;2026;15,77;0
22223;20468;Fazenda Santa Helena 2;14;5;SP83-2847;2021;14,78;0
22526;20468;Fazenda Santa Helena 2;14;2;SP83-2847;2024;49,39;0
22223;20468;Fazenda Santa Helena 2;15;5;SP83-2847;2022;11,08;0
22223;20468;Fazenda Santa Helena 2;16;5;SP83-2847;2021;4,51;0
22223;20468;Fazenda Santa Helena 2;17;5;SP83-2847;2022;5,01;0
22223;20468;Fazenda Santa Helena 2;22;5;SP83-2847;2021;11,6;0
22223;20468;Fazenda Santa Helena 2;24;5;SP83-2847;2021;3,94;0
22324;20468;Fazenda Santa Helena 2;29;0;SP83-2847;2022;2,67;0,75
22627;20468;Fazenda Santa Helena 2;29;3;SP83-2847;2026;2,67;0
22223;20468;Fazenda Santa Helena 2;30;6;SP83-2847;2022;19,3;0
22324;20468;Fazenda Santa Helena 2;30;0;SP83-2847;2022;40,84;0,39
22526;20468;Fazenda Santa Helena 2;30;2;SP83-2847;2024;20,27;0
22627;20468;Fazenda Santa Helena 2;30;3;SP83-2847;2026;20,27;0
22324;20468;Fazenda Santa Helena 2;31;0;SP83-2847;2022;1,12;0
22223;20468;Fazenda Santa Helena 2;32;5;SP83-2847;2022;32,88;0
22627;20468;Fazenda Santa Helena 2;32;3;SP83-2847;2026;37,36;0
22324;20468;Fazenda Santa Helena 2;33;0;SP83-2847;2022;12,16;0
22526;20468;Fazenda Santa Helena 2;33;2;SP83-2847;2024;14,05;0
22627;20468;Fazenda Santa Helena 2;33;3;SP83-2847;2026;14,05;0
22223;20468;Fazenda Santa Helena 2;34;5;SP83-2847;2022;12,85;0
22223;20468;Fazenda Santa Helena 2;35;6;SP83-2847;2021;3,58;0
22223;20468;Fazenda Santa Helena 2;37;6;SP83-2847;2021;14,69;0
22223;20468;Fazenda Santa Helena 2;38;6;SP83-2847;2022;4,72;0
22324;20468;Fazenda Santa Helena 2;39;0;SP83-2847;2022;2,91;0,34
22223;20468;Fazenda Santa Helena 2;40;2;SP83-5073;2021;10,7;0
22324;20468;Fazenda Santa Helena 2;40;3;SP83-5073;2022;10,7;0
22425;20468;Fazenda Santa Helena 2;40;4;SP83-5073;2023;10,7;0
22223;20468;Fazenda Santa Helena 2;41;2;SP83-5073;2021;5,93;0
22324;20468;Fazenda Santa Helena 2;41;3;SP83-5073;2022;5,93;0
22223;20468;Fazenda Santa Helena 2;42;2;SP83-5073;2021;6,98;0
22324;20468;Fazenda Santa Helena 2;42;3;SP83-5073;2022;6,98;0
22425;20468;Fazenda Santa Helena 2;42;4;SP83-5073;2023;6,98;0
22223;20469;Fazenda Santa Ana;1;4;RB867515;2021;49,81;0
22223;20469;Fazenda Santa Ana;2;4;RB867515;2021;42,1;0
22223;20470;Estância Santo Antonio;3;4;RB867515;2021;13,94;0
22223;20470;Estância Santo Antonio;6;4;RB867515;2021;17,19;0,12
22223;20471;Fazenda Três Ilhas II;1;3;SP83-5073;2021;25,86;0
22425;20471;Fazenda Três Ilhas II;1;5;SP83-5073;2023;51,72;0
22627;20471;Fazenda Três Ilhas II;1;0;ADEF;2025;22,51;0,22
22627;20471;Fazenda Três Ilhas II;3;0;ADEF;2025;34,43;0,06
22223;20471;Fazenda Três Ilhas II;4;3;SP83-5073;2021;19,96;0
22425;20471;Fazenda Três Ilhas II;4;5;SP83-5073;2023;19,96;0
22627;20471;Fazenda Três Ilhas II;4;0;ADEF;2025;39,55;0
22223;20471;Fazenda Três Ilhas II;5;3;SP83-5073;2021;31,34;0
22425;20471;Fazenda Três Ilhas II;5;5;SP83-5073;2023;31,34;0
22627;20471;Fazenda Três Ilhas II;5;1;RB075322;2025;118,02;0
22223;20471;Fazenda Três Ilhas II;6;3;SP83-5073;2021;17,09;0
22425;20471;Fazenda Três Ilhas II;6;5;SP83-5073;2023;17,09;0
22627;20471;Fazenda Três Ilhas II;7;1;RB075322;2025;45,36;0
22223;20471;Fazenda Três Ilhas II;11;3;SP83-2847;2021;97,92;0,01
22425;20471;Fazenda Três Ilhas II;11;4;SP83-2847;2023;97,92;0
22425;20471;Fazenda Três Ilhas II;13;4;SP83-2847;2023;23,49;0
22223;20471;Fazenda Três Ilhas II;14;3;SP83-2847;2021;21,57;0
22223;20471;Fazenda Três Ilhas II;26;5;SP83-5073;2021;83,96;0,01
22425;20472;Fazenda São Luiz;1;2;RB975242;2023;23,21;0
22425;20472;Fazenda São Luiz;4;2;RB975242;2023;15,88;0
22223;20473;Fazenda Isadora;3;4;SP83-2847;2022;23,98;0
22223;20473;Fazenda Isadora;5;4;SP83-2847;2022;12,32;0
22223;20473;Fazenda Isadora;7;4;SP83-2847;2022;3,48;0
22223;20473;Fazenda Isadora;8;4;SP83-2847;2022;13,96;0
22223;20476;Fazenda Bom Sucesso I;3;3;RB867515;2022;4,51;0
22223;20476;Fazenda Bom Sucesso I;5;3;RB867515;2022;10,41;0
22223;20476;Fazenda Bom Sucesso I;7;3;RB867515;2022;19,8;0
22324;20476;Fazenda Bom Sucesso I;7;4;RB867515;2022;19,8;0
22324;20476;Fazenda Bom Sucesso I;7;4;RB867515;2023;19,8;0
22223;20477;Fazenda Boa Esperança;1;2;RB867515;2021;27,28;0
22223;20477;Fazenda Boa Esperança;5;2;RB867515;2021;14,64;0
22223;20477;Fazenda Boa Esperança;9;2;RB867515;2021;34,95;0
22223;20477;Fazenda Boa Esperança;10;2;RB867515;2021;23,37;0
22223;20477;Fazenda Boa Esperança;21;3;RB867515;2021;20,5;0
22223;20477;Fazenda Boa Esperança;24;2;RB867515;2021;5,39;0
22223;20477;Fazenda Boa Esperança;25;2;RB867515;2021;0,88;0
22324;20478;Estância Vitória;1;0;ADEF;2022;17,88;0
22627;20478;Estância Vitória;1;2;DIVERSAS;2025;22,78;0
22324;20478;Estância Vitória;4;0;ADEF;2022;5,19;0
22526;20479;Fazenda Santa Maria;4;2;CTC9006;2024;21,05;0
22526;20479;Fazenda Santa Maria;5;2;CTC9006;2024;11,41;0
22324;20479;Fazenda Santa Maria;25;5;SP83-2847;2022;11,84;0
22324;20479;Fazenda Santa Maria;27;5;SP83-2847;2022;11,78;0,51
22324;20479;Fazenda Santa Maria;28;5;SP83-2847;2022;12,95;2,08
22324;20479;Fazenda Santa Maria;29;5;SP83-2847;2022;4,42;0
22324;20482;Estância Vasconcelos;1;6;RB867515;2022;6,48;0
22627;20482;Estância Vasconcelos;1;2;CTC9006;2025;53,78;0
22627;20482;Estância Vasconcelos;2;2;CTC9006;2025;19,62;0
22324;20482;Estância Vasconcelos;3;5;RB867515;2022;55,62;0
22627;20482;Estância Vasconcelos;3;2;CTC9006;2025;39,37;0
22324;20482;Estância Vasconcelos;6;5;DIVERSAS;2022;54,24;0
22324;20486;Fazenda Barreiro;1;4;RB867515;2022;4,44;0
22425;20486;Fazenda Barreiro;1;5;RB867515;2023;4,44;0
22223;20486;Fazenda Barreiro;2;3;RB867515;2021;4,16;0
22324;20486;Fazenda Barreiro;3;4;RB867515;2022;3,83;0
22223;20486;Fazenda Barreiro;5;3;RB867515;2021;2,42;0
22324;20486;Fazenda Barreiro;5;4;RB867515;2022;2,42;0
22223;20486;Fazenda Barreiro;8;3;RB867515;2021;17,95;0
22324;20486;Fazenda Barreiro;8;4;RB867515;2022;17,95;0
22223;20486;Fazenda Barreiro;10;3;RB867515;2021;8,83;0
22324;20486;Fazenda Barreiro;12;4;RB867515;2022;6,73;0
22223;20486;Fazenda Barreiro;13;3;RB867515;2021;3,73;0
22324;20486;Fazenda Barreiro;14;4;RB867515;2022;4,31;0
22324;20486;Fazenda Barreiro;16;4;RB867515;2022;2,87;0
22223;20486;Fazenda Barreiro;18;3;RB867515;2021;3,33;0
22324;20486;Fazenda Barreiro;18;4;RB867515;2022;3,33;0
22425;20486;Fazenda Barreiro;20;5;SP83-5073;2023;5,08;0
22627;20491;Fazenda Nossa Senhora de Lourdes;1;4;SP83-2847;2025;36,61;0
22425;20491;Fazenda Nossa Senhora de Lourdes;2;2;SP83-2847;2023;76,48;0
22627;20491;Fazenda Nossa Senhora de Lourdes;2;4;SP83-2847;2025;76,48;0,17
22425;20491;Fazenda Nossa Senhora de Lourdes;3;2;SP83-2847;2023;22;0
22627;20491;Fazenda Nossa Senhora de Lourdes;3;4;SP83-2847;2025;22;0,41
22627;20491;Fazenda Nossa Senhora de Lourdes;4;4;SP83-2847;2025;1,58;0
22223;20491;Fazenda Nossa Senhora de Lourdes;5;0;SP83-2847;2021;11,63;0,95
22627;20491;Fazenda Nossa Senhora de Lourdes;5;4;SP83-2847;2025;11,63;0,09
22425;20491;Fazenda Nossa Senhora de Lourdes;6;2;SP83-2847;2023;27,39;0
22627;20491;Fazenda Nossa Senhora de Lourdes;6;4;SP83-2847;2025;27,39;0,26
22627;20491;Fazenda Nossa Senhora de Lourdes;7;4;SP83-2847;2025;22,88;0
22223;20491;Fazenda Nossa Senhora de Lourdes;8;0;SP83-2847;2021;7,92;0
22425;20491;Fazenda Nossa Senhora de Lourdes;8;2;SP83-2847;2023;7,92;0
22627;20491;Fazenda Nossa Senhora de Lourdes;8;4;SP83-2847;2025;7,92;0
22223;20491;Fazenda Nossa Senhora de Lourdes;9;0;ADEF;2021;9,08;0,77
22223;20491;Fazenda Nossa Senhora de Lourdes;11;0;ADEF;2021;5,19;0
22223;20491;Fazenda Nossa Senhora de Lourdes;14;3;SP83-2847;2021;78,22;0
22324;20491;Fazenda Nossa Senhora de Lourdes;14;4;SP83-2847;2022;39,11;0
22425;20491;Fazenda Nossa Senhora de Lourdes;14;5;SP83-2847;2023;78,22;0
22324;20491;Fazenda Nossa Senhora de Lourdes;15;4;SP83-2847;2022;49,23;0
22526;20491;Fazenda Nossa Senhora de Lourdes;15;6;SP83-2847;2025;49,23;0
22223;20491;Fazenda Nossa Senhora de Lourdes;17;3;SP83-2847;2021;5,04;0
22425;20491;Fazenda Nossa Senhora de Lourdes;18;5;SP83-2847;2023;17,89;0,06
22223;20491;Fazenda Nossa Senhora de Lourdes;19;4;RB855536;2021;16,76;0
22223;20491;Fazenda Nossa Senhora de Lourdes;20;3;SP83-2847;2021;6,16;0
22425;20491;Fazenda Nossa Senhora de Lourdes;20;5;SP83-2847;2023;6,16;0
22223;20491;Fazenda Nossa Senhora de Lourdes;21;4;RB855536;2021;6,09;0
22324;20491;Fazenda Nossa Senhora de Lourdes;21;0;CTC9006;2022;16,89;0
22223;20491;Fazenda Nossa Senhora de Lourdes;22;4;RB855536;2021;14,21;0
22324;20491;Fazenda Nossa Senhora de Lourdes;22;0;CTC9006;2022;6,51;0,15
22223;20491;Fazenda Nossa Senhora de Lourdes;24;4;RB855536;2021;10,22;0
22324;20491;Fazenda Nossa Senhora de Lourdes;24;0;CTC9006;2022;37,64;0
22324;20491;Fazenda Nossa Senhora de Lourdes;25;0;CTC9006;2022;5,01;0
22223;20491;Fazenda Nossa Senhora de Lourdes;27;4;RB855536;2021;4,72;0
22324;20491;Fazenda Nossa Senhora de Lourdes;27;0;ADEF;2022;4,72;0
22223;20491;Fazenda Nossa Senhora de Lourdes;33;0;ADEF;2021;1,56;0
22223;20491;Fazenda Nossa Senhora de Lourdes;34;0;ADEF;2021;5,85;0
22223;20491;Fazenda Nossa Senhora de Lourdes;36;0;ADEF;2021;6,43;0
22223;20492;Fazenda Esperança;1;3;SP83-5073;2021;22,6;0
22324;20492;Fazenda Esperança;1;4;SP83-5073;2022;22,6;0
22425;20492;Fazenda Esperança;1;5;SP83-5073;2023;45,2;0
22425;20492;Fazenda Esperança;2;5;SP83-5073;2023;46,12;0
22324;20492;Fazenda Esperança;3;4;SP83-5073;2022;8,88;0
22425;20492;Fazenda Esperança;3;5;SP83-5073;2023;8,88;0
22223;20492;Fazenda Esperança;5;3;CTC9001;2021;6,11;0
22324;20492;Fazenda Esperança;5;4;CTC9001;2022;6,11;0
22425;20492;Fazenda Esperança;5;5;CTC9001;2023;6,11;0
22324;20492;Fazenda Esperança;7;4;SP83-5073;2022;4,71;0
22425;20492;Fazenda Esperança;7;5;SP83-5073;2023;4,71;0
22324;20492;Fazenda Esperança;9;4;CTC9001;2022;3,41;0
22425;20492;Fazenda Esperança;9;5;CTC9001;2023;3,41;0
22324;20493;Fazenda Harmonia;1;4;RB867515;2022;13,22;0
22425;20493;Fazenda Harmonia;1;5;RB867515;2023;13,22;0
22223;20493;Fazenda Harmonia;2;3;RB867515;2021;9,91;0
22324;20493;Fazenda Harmonia;3;4;RB867515;2022;15,34;0
22425;20493;Fazenda Harmonia;3;5;RB867515;2023;15,34;0
22223;20493;Fazenda Harmonia;4;3;RB867515;2021;17,16;0
22324;20493;Fazenda Harmonia;4;4;RB867515;2022;17,16;0
22425;20493;Fazenda Harmonia;4;5;RB867515;2023;17,16;0
22324;20493;Fazenda Harmonia;6;4;RB867515;2022;3,56;0
22425;20493;Fazenda Harmonia;6;5;RB867515;2023;3,56;0
22324;20493;Fazenda Harmonia;8;4;RB867515;2022;2,11;0
22425;20493;Fazenda Harmonia;8;5;RB867515;2023;2,11;0
22324;20493;Fazenda Harmonia;9;4;SP83-5073;2022;0,84;0
22425;20493;Fazenda Harmonia;10;5;SP83-5073;2023;1,89;0
22324;20493;Fazenda Harmonia;11;4;SP83-5073;2022;2,91;0
22223;20493;Fazenda Harmonia;12;3;SP83-5073;2021;3,97;0
22425;20493;Fazenda Harmonia;12;5;SP83-5073;2023;3,97;0
22324;20493;Fazenda Harmonia;13;4;SP83-5073;2022;4,35;0
22425;20493;Fazenda Harmonia;14;5;SP83-5073;2023;3,06;0
22324;20493;Fazenda Harmonia;15;4;SP83-5073;2022;4,16;0
22223;20493;Fazenda Harmonia;16;3;SP83-5073;2021;1,02;0
22223;20496;Fazenda Santa Helena;1;2;SP83-5073;2021;4,21;0
22324;20496;Fazenda Santa Helena;1;3;SP83-5073;2022;4,21;1,9
22324;20496;Fazenda Santa Helena;2;3;SP83-5073;2022;21,89;0,69
22425;20496;Fazenda Santa Helena;2;4;SP83-5073;2023;43,78;0
22223;20496;Fazenda Santa Helena;3;4;SP83-5073;2021;21,16;0
22425;20496;Fazenda Santa Helena;3;6;SP83-5073;2023;21,16;0
22223;20496;Fazenda Santa Helena;4;2;SP83-5073;2021;10,41;0
22425;20496;Fazenda Santa Helena;5;4;SP83-5073;2023;23,89;0
22223;20496;Fazenda Santa Helena;6;2;VIVEIRO;2021;9,56;0
22223;20496;Fazenda Santa Helena;6;2;VIVEIRO;2022;9,56;0
22223;20496;Fazenda Santa Helena;7;2;SP83-5073;2021;3,03;0
22223;20496;Fazenda Santa Helena;8;2;SP83-5073;2021;16,11;0
22425;20496;Fazenda Santa Helena;9;4;SP83-5073;2023;5,05;0
22425;20496;Fazenda Santa Helena;10;4;SP83-5073;2023;16,31;0
22223;20496;Fazenda Santa Helena;11;2;SP83-5073;2021;5,22;0
22223;20496;Fazenda Santa Helena;13;4;SP83-5073;2021;14,65;0,07
22425;20496;Fazenda Santa Helena;13;6;SP83-5073;2023;14,65;0
22223;20496;Fazenda Santa Helena;15;4;SP83-5073;2021;8,28;0
22425;20496;Fazenda Santa Helena;15;6;SP83-5073;2023;8,28;0
22425;20500;Estância Duas Marias;1;2;RB975242;2023;2,12;0
22425;20500;Estância Duas Marias;2;2;RB975242;2023;11,9;0
22627;20500;Estância Duas Marias;2;4;RB975242;2025;11,9;0
22223;20504;Estância  Boa Sorte;1;5;RB966928;2021;9,22;0
22324;20504;Estância  Boa Sorte;1;6;RB966928;2022;9,22;0
22223;20504;Estância  Boa Sorte;3;5;RB966928;2021;8,5;0
22324;20504;Estância  Boa Sorte;3;6;RB966928;2022;8,5;0
22223;20504;Estância  Boa Sorte;5;4;RB966928;2021;8,3;0
22324;20504;Estância  Boa Sorte;5;5;RB966928;2022;8,3;0
22425;20506;Fazenda Nossa Senhora Aparecida;1;0;RB975242;2023;21,51;0
22627;20506;Fazenda Nossa Senhora Aparecida;1;2;RB975242;2025;43,14;0
22627;20506;Fazenda Nossa Senhora Aparecida;2;2;RB975242;2025;58,04;0
22425;20506;Fazenda Nossa Senhora Aparecida;3;0;RB975242;2023;13,11;0
22627;20506;Fazenda Nossa Senhora Aparecida;3;2;RB975242;2025;36,6;0
22627;20506;Fazenda Nossa Senhora Aparecida;4;2;RB975242;2025;24,73;0
22627;20506;Fazenda Nossa Senhora Aparecida;5;2;RB975242;2025;79,56;0
22627;20506;Fazenda Nossa Senhora Aparecida;7;2;RB075322;2025;7,25;0
22627;20506;Fazenda Nossa Senhora Aparecida;8;2;RB975242;2025;37,6;0
22425;20506;Fazenda Nossa Senhora Aparecida;9;0;RB975242;2023;45,74;0
22627;20506;Fazenda Nossa Senhora Aparecida;9;2;RB975242;2025;45,44;0
22627;20506;Fazenda Nossa Senhora Aparecida;11;4;RB975201;2025;14,47;0
22627;20506;Fazenda Nossa Senhora Aparecida;12;4;RB975201;2025;25,5;0
22627;20506;Fazenda Nossa Senhora Aparecida;13;4;RB975201;2025;72,12;0
22627;20506;Fazenda Nossa Senhora Aparecida;15;4;RB975201;2025;24,16;0
22425;20506;Fazenda Nossa Senhora Aparecida;23;0;ADEF;2023;23,48;0
22425;20506;Fazenda Nossa Senhora Aparecida;24;0;ADEF;2023;51,76;0
22425;20506;Fazenda Nossa Senhora Aparecida;27;0;ADEF;2023;3,26;0
22627;20507;Rancho São Jacinto;1;3;CTC9006;2025;14,7;0
22324;20507;Rancho São Jacinto;2;0;CTC9006;2022;10,7;0
22627;20507;Rancho São Jacinto;2;3;CTC9006;2025;12,1;0
22627;20507;Rancho São Jacinto;3;3;CTC9006;2025;51;0
22324;20507;Rancho São Jacinto;4;0;CTC9006;2022;27,57;0
22324;20507;Rancho São Jacinto;6;0;CTC9006;2022;9,44;0
22627;20507;Rancho São Jacinto;6;3;CTC9006;2025;10,64;0
22324;20507;Rancho São Jacinto;8;0;CTC9006;2022;9,22;0
22627;20507;Rancho São Jacinto;8;3;CTC9006;2025;21,32;0
22324;20507;Rancho São Jacinto;10;0;ADEF;2022;13,26;0
22223;20510;Fazenda Santa Cecília;2;4;RB855536;2021;2,89;0
22223;20510;Fazenda Santa Cecília;3;4;RB855536;2021;4,96;0
22223;20510;Fazenda Santa Cecília;5;4;RB855536;2021;28,1;0
22223;20510;Fazenda Santa Cecília;8;4;RB855536;2021;13,85;0
22223;20510;Fazenda Santa Cecília;10;4;RB855536;2021;10,79;0,09
22223;20510;Fazenda Santa Cecília;13;4;RB867515;2021;15,54;0
22223;20510;Fazenda Santa Cecília;18;4;RB867515;2021;11,89;0
22223;20510;Fazenda Santa Cecília;21;4;RB867515;2021;11,62;0
22425;20511;Fazenda Mercedina;3;3;CTC9001;2023;42,24;0
22223;20511;Fazenda Mercedina;4;3;RB867515;2021;29,37;0
22324;20511;Fazenda Mercedina;5;4;RB867515;2022;20,68;0
22324;20511;Fazenda Mercedina;5;4;RB867515;2023;20,68;0
22122;20511;Fazenda Mercedina;6;2;SP83-5073;2021;10,17;0
22223;20511;Fazenda Mercedina;7;3;SP83-5073;2021;12,95;0
22324;20511;Fazenda Mercedina;7;4;SP83-5073;2022;12,95;0
22425;20511;Fazenda Mercedina;8;5;SP83-5073;2023;23,95;0
22122;20511;Fazenda Mercedina;9;2;SP83-5073;2021;14,89;0
22324;20511;Fazenda Mercedina;9;4;SP83-5073;2022;14,89;0
22425;20511;Fazenda Mercedina;9;5;SP83-5073;2023;14,89;0
22223;20511;Fazenda Mercedina;10;3;RB867515;2021;34,61;0
22324;20511;Fazenda Mercedina;10;4;RB867515;2022;69,22;0
22324;20511;Fazenda Mercedina;10;4;RB867515;2023;34,61;0
22425;20511;Fazenda Mercedina;10;5;RB867515;2023;34,61;0
22324;20511;Fazenda Mercedina;12;2;CTC9001;2022;15,95;0
22425;20511;Fazenda Mercedina;12;3;CTC9001;2023;15,95;0
22425;20511;Fazenda Mercedina;14;3;CTC9001;2023;13,61;0
22324;20511;Fazenda Mercedina;16;2;SP83-5073;2022;20;0
22425;20511;Fazenda Mercedina;16;3;SP83-5073;2023;20;0
22324;20511;Fazenda Mercedina;17;2;CTC9001;2022;33,22;0
22425;20511;Fazenda Mercedina;23;2;CTC9001BT;2023;17,94;0
22425;20511;Fazenda Mercedina;25;2;CTC9001BT;2023;27,61;0
22526;20511;Fazenda Mercedina;25;3;CTC9001BT;2024;27,61;0
22425;20511;Fazenda Mercedina;27;2;CTC9001;2023;40,85;0
22425;20511;Fazenda Mercedina;29;3;SP83-5073;2023;10,08;0
22526;20511;Fazenda Mercedina;29;4;SP83-5073;2024;10,08;0
22425;20511;Fazenda Mercedina;30;3;SP83-5073;2023;84,56;0
22425;20511;Fazenda Mercedina;31;3;SP83-5073;2023;22;0
22526;20511;Fazenda Mercedina;31;4;SP83-5073;2024;22;0
22122;20511;Fazenda Mercedina;50;1;RB92579;2021;8,1;0
22324;20511;Fazenda Mercedina;50;3;RB92579;2023;9,34;0
22425;20511;Fazenda Mercedina;50;4;RB92579;2023;9,34;0
22526;20511;Fazenda Mercedina;50;5;RB92579;2024;9,34;0
22324;20511;Fazenda Mercedina;51;3;RB867515;2022;13,65;0
22425;20511;Fazenda Mercedina;51;4;RB867515;2023;27,3;0
22122;20511;Fazenda Mercedina;52;1;RB867515;2021;25,82;0
22324;20511;Fazenda Mercedina;53;3;RB867515;2022;23,61;0
22425;20511;Fazenda Mercedina;53;4;RB867515;2023;23,61;0
22122;20511;Fazenda Mercedina;54;1;RB867515;2021;48,18;0
22324;20511;Fazenda Mercedina;54;3;RB867515;2022;96,36;0
22425;20511;Fazenda Mercedina;54;4;RB867515;2023;96,36;0
22526;20511;Fazenda Mercedina;54;5;RB867515;2024;48,18;0
22122;20511;Fazenda Mercedina;55;1;RB867515;2021;13,21;0
22122;20511;Fazenda Mercedina;57;1;RB867515;2021;52,38;0
22324;20511;Fazenda Mercedina;57;3;RB867515;2022;104,76;0
22425;20511;Fazenda Mercedina;57;4;RB867515;2023;104,76;0
22526;20511;Fazenda Mercedina;57;5;RB867515;2024;52,38;0
22122;20511;Fazenda Mercedina;58;1;RB867515;2021;36,41;0
22122;20511;Fazenda Mercedina;59;1;RB867515;2021;40,93;0
22324;20511;Fazenda Mercedina;59;3;RB867515;2022;40,93;0
22425;20511;Fazenda Mercedina;59;4;RB867515;2023;81,86;0
22122;20511;Fazenda Mercedina;61;1;RB867515;2021;16,34;0
22324;20511;Fazenda Mercedina;61;3;RB867515;2022;16,34;0
22425;20511;Fazenda Mercedina;61;4;RB867515;2023;32,68;0
22526;20511;Fazenda Mercedina;61;5;RB867515;2024;16,34;0
22122;20511;Fazenda Mercedina;62;1;RB867515;2021;10,87;0
22425;20511;Fazenda Mercedina;62;4;RB867515;2023;10,87;0
22526;20511;Fazenda Mercedina;62;5;RB867515;2024;10,87;0
22324;20511;Fazenda Mercedina;63;3;RB867515;2022;19,77;0
22425;20511;Fazenda Mercedina;65;2;CTC9001;2023;11,41;0
22526;20511;Fazenda Mercedina;65;3;CTC9001;2024;11,41;0
22122;20511;Fazenda Mercedina;83;1;SP83-5073;2021;51,33;0
22324;20511;Fazenda Mercedina;83;3;SP83-5073;2022;51,33;0
22122;20511;Fazenda Mercedina;84;1;RB92579;2021;42,12;0
22223;20511;Fazenda Mercedina;85;2;RB92579;2021;21,65;0
22324;20511;Fazenda Mercedina;85;3;RB92579;2022;21,65;0
22223;20511;Fazenda Mercedina;87;2;RB92579;2021;14,13;0
22324;20511;Fazenda Mercedina;87;3;RB92579;2022;14,13;0
22223;20511;Fazenda Mercedina;88;2;RB867515;2021;8,38;0
22324;20511;Fazenda Mercedina;89;3;RB92579;2022;5,48;0
22324;20511;Fazenda Mercedina;90;3;RB92579;2022;12,11;0
