CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;NINFAS_METRO
22425;20440;Fazenda Três Barras;28;2;CTC9001;2023;13,63;0
22425;20440;Fazenda Três Barras;28;2;CTC9001;2024;13,63;0,0119
22526;20440;Fazenda Três Barras;28;3;CTC9001;2024;13,63;0
22122;20440;Fazenda Três Barras;43;2;RB867515;2021;2,94;0
22627;20440;Fazenda Três Barras;43;1;CTC9001;2025;10,6;0
22122;20440;Fazenda Três Barras;44;2;RB867515;2021;5,09;0
22223;20440;Fazenda Três Barras;44;3;RB867515;2022;5,09;0,1528
22324;20440;Fazenda Três Barras;44;4;RB867515;2023;5,09;0
22122;20440;Fazenda Três Barras;45;2;RB867515;2021;4,21;0,0863
22627;20440;Fazenda Três Barras;45;1;CTC9001;2025;6,39;0
22122;20440;Fazenda Três Barras;46;2;RB867515;2021;4,99;0,1016
22223;20440;Fazenda Três Barras;46;3;RB867515;2022;4,99;0
22324;20440;Fazenda Três Barras;46;4;RB867515;2023;4,99;0
22122;20440;Fazenda Três Barras;48;2;RB867515;2021;4,43;0,0586
22223;20440;Fazenda Três Barras;48;3;RB867515;2022;4,43;0
22122;20440;Fazenda Três Barras;51;4;SP83-2847;2021;5,72;0,0556
22324;20441;Fazenda Ouro Verde ;1;0;RB975201;2023;27,16;0
22425;20441;Fazenda Ouro Verde ;1;1;RB975201;2023;30,63;0
22425;20441;Fazenda Ouro Verde ;1;1;RB975201;2024;30,63;0
22526;20441;Fazenda Ouro Verde ;1;2;RB975201;2024;30,63;0
22526;20441;Fazenda Ouro Verde ;1;2;RB975201;2025;30,63;0,1667
22425;20441;Fazenda Ouro Verde ;2;1;RB975201;2023;24,82;0
22425;20441;Fazenda Ouro Verde ;2;1;RB975201;2024;24,82;0
22526;20441;Fazenda Ouro Verde ;2;2;RB975201;2024;24,82;0
22526;20441;Fazenda Ouro Verde ;2;2;RB975201;2025;24,82;0
22425;20441;Fazenda Ouro Verde ;3;1;RB975201;2023;4,35;0
22324;20441;Fazenda Ouro Verde ;13;1;RB975201;2023;35,53;0
22425;20441;Fazenda Ouro Verde ;13;2;RB975201;2024;35,53;0
22526;20441;Fazenda Ouro Verde ;13;3;RB975201;2024;35,53;0
22526;20441;Fazenda Ouro Verde ;13;3;RB975201;2025;35,53;0
22627;20441;Fazenda Ouro Verde ;13;4;RB975201;2026;35,53;0
22324;20441;Fazenda Ouro Verde ;15;1;RB975201;2022;36,88;0
22425;20441;Fazenda Ouro Verde ;15;2;RB975201;2024;36,88;0
22526;20441;Fazenda Ouro Verde ;15;3;RB975201;2024;36,88;0
22526;20441;Fazenda Ouro Verde ;15;3;RB975201;2025;36,88;0
22627;20441;Fazenda Ouro Verde ;15;4;RB975201;2026;36,88;0
22324;20441;Fazenda Ouro Verde ;16;1;RB975201;2022;52,8;0
22324;20441;Fazenda Ouro Verde ;16;1;RB975201;2023;52,8;0,0069
22425;20441;Fazenda Ouro Verde ;16;2;RB975201;2024;52,8;0
22526;20441;Fazenda Ouro Verde ;16;3;RB975201;2024;52,8;0
22526;20441;Fazenda Ouro Verde ;16;3;RB975201;2025;52,8;0
22627;20441;Fazenda Ouro Verde ;16;4;RB975201;2026;52,8;0
22526;20441;Fazenda Ouro Verde ;17;3;RB975201;2025;4,48;0,2917
22425;20441;Fazenda Ouro Verde ;18;2;RB975201;2024;21,15;0
22526;20441;Fazenda Ouro Verde ;18;3;RB975201;2024;21,15;0
22526;20441;Fazenda Ouro Verde ;18;3;RB975201;2025;21,15;0
22223;20441;Fazenda Ouro Verde ;29;0;ADEF;2022;4,56;0
22223;20441;Fazenda Ouro Verde ;31;0;ADEF;2022;8,96;0
22223;20441;Fazenda Ouro Verde ;34;0;ADEF;2022;17,37;0
22223;20441;Fazenda Ouro Verde ;36;0;ADEF;2022;10,52;0
22223;20441;Fazenda Ouro Verde ;45;0;ADEF;2022;3,57;0
22223;20442;Fazenda Vale do Sol ;1;0;SP83-2847;2022;25,38;0
22324;20442;Fazenda Vale do Sol ;1;1;SP83-2847;2022;25,38;0
22324;20442;Fazenda Vale do Sol ;1;1;SP83-2847;2023;25,38;0
22425;20442;Fazenda Vale do Sol ;1;2;SP83-2847;2024;25,38;0
22324;20442;Fazenda Vale do Sol ;2;1;CTC9002;2022;34,71;0
22324;20442;Fazenda Vale do Sol ;2;1;CTC9002;2023;34,71;0,0023
22425;20442;Fazenda Vale do Sol ;2;2;CTC9002;2024;34,71;0
22526;20442;Fazenda Vale do Sol ;2;3;CTC9002;2025;34,71;0
22324;20442;Fazenda Vale do Sol ;3;1;SP83-2847;2022;33,79;0
22324;20442;Fazenda Vale do Sol ;3;1;SP83-2847;2023;33,79;0
22425;20442;Fazenda Vale do Sol ;3;2;SP83-2847;2024;33,79;0
22223;20442;Fazenda Vale do Sol ;4;0;RB975033;2022;34,53;0
22324;20442;Fazenda Vale do Sol ;4;1;RB975033;2022;34;0
22425;20442;Fazenda Vale do Sol ;4;2;RB975033;2024;34;0
22526;20442;Fazenda Vale do Sol ;4;3;RB975033;2024;34;0
22627;20442;Fazenda Vale do Sol ;4;4;RB975033;2025;34;0
22223;20442;Fazenda Vale do Sol ;5;0;RB975033;2022;8,42;0
22324;20442;Fazenda Vale do Sol ;5;1;RB975033;2022;8,42;0
22627;20442;Fazenda Vale do Sol ;5;4;RB975033;2025;8,42;0
22324;20442;Fazenda Vale do Sol ;6;1;SP83-2847;2022;17,37;0
22425;20442;Fazenda Vale do Sol ;6;2;SP83-2847;2024;17,37;0
22223;20442;Fazenda Vale do Sol ;7;0;RB975033;2022;34,05;0
22324;20442;Fazenda Vale do Sol ;7;1;RB975033;2022;34,05;0
22425;20442;Fazenda Vale do Sol ;7;2;RB975033;2023;34,05;0
22425;20442;Fazenda Vale do Sol ;7;2;RB975033;2024;34,05;0
22526;20442;Fazenda Vale do Sol ;7;3;RB975033;2024;34,05;0
22627;20442;Fazenda Vale do Sol ;7;4;RB975033;2025;33,97;0
22324;20442;Fazenda Vale do Sol ;64;0;RB975033;2023;18,14;0
22526;20442;Fazenda Vale do Sol ;64;2;RB975033;2024;18,14;0,375
22627;20442;Fazenda Vale do Sol ;64;3;RB975033;2025;17,59;0
22324;20442;Fazenda Vale do Sol ;65;0;RB975033;2023;24,84;0
22526;20442;Fazenda Vale do Sol ;65;2;RB975033;2024;24,84;0,5
22627;20442;Fazenda Vale do Sol ;65;3;RB975033;2025;24,05;0
22425;20442;Fazenda Vale do Sol ;66;1;RB975033;2023;13,84;0
22526;20442;Fazenda Vale do Sol ;66;2;RB975033;2024;13,84;0
22627;20442;Fazenda Vale do Sol ;66;3;RB975033;2025;13,03;0,1667
22122;20442;Fazenda Vale do Sol ;73;4;SP83-2847;2021;4,64;0
22122;20442;Fazenda Vale do Sol ;75;4;SP83-2847;2021;12,76;0,0278
22122;20442;Fazenda Vale do Sol ;77;4;SP83-2847;2021;11,52;0,0208
22122;20442;Fazenda Vale do Sol ;82;2;RB867515;2021;4,01;0,0464
22223;20442;Fazenda Vale do Sol ;82;3;RB867515;2022;4,01;0,0972
22324;20442;Fazenda Vale do Sol ;82;4;RB867515;2023;4,01;0,0556
22627;20442;Fazenda Vale do Sol ;82;1;CTC9001;2025;4,17;0
22425;20446;Estância São José;1;0;ADEF;2024;28,25;0
22526;20446;Estância São José;1;0;RB975242;2025;28,25;0
22627;20446;Estância São José;1;1;RB975242;2025;31,81;0
22627;20446;Estância São José;1;1;RB975242;2026;31,81;0,8333
22122;20446;Estância São José;2;3;SP83-2847;2021;4,39;0
22122;20446;Estância São José;3;3;SP83-2847;2021;11,74;0
22122;20446;Estância São José;4;3;SP83-2847;2021;8,67;0
22324;20446;Estância São José;5;1;RB975242;2022;17,53;0
22425;20446;Estância São José;5;2;RB975242;2023;17,53;0,0224
22425;20446;Estância São José;5;2;RB975242;2024;17,53;0
22526;20446;Estância São José;5;3;RB975242;2025;17,53;0
22627;20446;Estância São José;5;4;RB975242;2026;17,53;1,1667
22324;20446;Estância São José;6;1;RB975242;2022;18,51;0
22324;20446;Estância São José;6;1;RB975242;2023;18,51;0
22425;20446;Estância São José;6;2;RB975242;2023;18,51;0,0764
22425;20446;Estância São José;6;2;RB975242;2024;18,51;0
22526;20446;Estância São José;6;3;RB975242;2024;18,51;0
22627;20446;Estância São José;6;4;RB975242;2026;18,51;0
22324;20446;Estância São José;7;1;SP83-2847;2022;20,31;0
22425;20446;Estância São José;7;2;SP83-2847;2023;20,31;0,0521
22526;20446;Estância São José;7;3;SP83-2847;2024;20,31;0
22324;20446;Estância São José;8;1;SP83-2847;2022;22,94;0
22425;20446;Estância São José;8;2;SP83-2847;2023;22,94;0
22526;20446;Estância São José;8;3;SP83-2847;2024;22,94;0
22627;20446;Estância São José;8;4;SP83-2847;2026;22,94;0,125
22324;20446;Estância São José;9;1;SP83-2847;2022;33,28;0
22324;20446;Estância São José;9;1;SP83-2847;2023;33,28;0
22425;20446;Estância São José;9;2;SP83-2847;2023;33,28;0
22425;20446;Estância São José;9;2;SP83-2847;2024;33,28;0
22526;20446;Estância São José;9;3;SP83-2847;2024;33,28;0
22526;20446;Estância São José;9;3;SP83-2847;2025;33,28;0
22627;20446;Estância São José;9;4;SP83-2847;2026;33,28;0
22122;20449;Fazenda Santa Izabel;2;4;CTC15;2021;6,99;0,2708
22223;20449;Fazenda Santa Izabel;2;5;CTC15;2021;6,99;0,0903
22223;20449;Fazenda Santa Izabel;2;5;CTC15;2022;6,99;0,7014
22324;20449;Fazenda Santa Izabel;2;6;CTC15;2022;6,99;0,1597
22324;20449;Fazenda Santa Izabel;4;6;CTC15;2022;7,12;0,059
22122;20449;Fazenda Santa Izabel;5;4;CTC15;2021;5,65;0,375
22223;20449;Fazenda Santa Izabel;5;5;CTC15;2021;5,65;0,1042
22223;20449;Fazenda Santa Izabel;8;5;CTC15;2022;4,15;0,125
22324;20449;Fazenda Santa Izabel;10;6;CTC15;2022;6,74;0
22122;20449;Fazenda Santa Izabel;13;4;CTC15;2021;5,97;0,0903
22223;20449;Fazenda Santa Izabel;13;5;CTC15;2021;5,97;0,0451
22223;20449;Fazenda Santa Izabel;15;5;CTC15;2021;4,58;0
22223;20449;Fazenda Santa Izabel;15;5;CTC15;2022;4,58;0
22223;20449;Fazenda Santa Izabel;17;5;CTC15;2022;6,56;0,4375
22122;20449;Fazenda Santa Izabel;18;4;CTC15;2021;11,12;0,3194
22223;20449;Fazenda Santa Izabel;18;5;CTC15;2021;11,12;0,1528
22324;20449;Fazenda Santa Izabel;18;6;CTC15;2022;11,12;0
22223;20449;Fazenda Santa Izabel;19;5;CTC15;2022;9,53;0,875
22223;20449;Fazenda Santa Izabel;20;5;CTC15;2022;4,13;0,3333
22223;20449;Fazenda Santa Izabel;29;5;CTC15;2021;2,87;0,0764
22223;20449;Fazenda Santa Izabel;30;5;CTC15;2021;1,9;0,0625
22223;20449;Fazenda Santa Izabel;32;5;CTC15;2021;2,33;0,0625
22223;20449;Fazenda Santa Izabel;41;5;CTC15;2021;1,13;0,2292
22223;20449;Fazenda Santa Izabel;45;5;CTC15;2021;2,51;0,0694
22223;20449;Fazenda Santa Izabel;45;5;CTC15;2022;2,51;0,2986
22223;20449;Fazenda Santa Izabel;47;5;CTC15;2021;3,66;0,2153
22324;20449;Fazenda Santa Izabel;47;6;CTC15;2022;3,66;0,0833
22223;20449;Fazenda Santa Izabel;51;5;CTC15;2022;7,58;0,1319
22122;20449;Fazenda Santa Izabel;54;4;CTC15;2021;15,15;0,1597
22223;20449;Fazenda Santa Izabel;54;5;CTC15;2021;15,15;0
22223;20449;Fazenda Santa Izabel;54;5;CTC15;2022;15,15;0
22324;20449;Fazenda Santa Izabel;54;6;CTC15;2022;15,15;0,1111
22223;20449;Fazenda Santa Izabel;58;5;CTC15;2021;10,63;0
22223;20449;Fazenda Santa Izabel;58;5;CTC15;2022;10,63;0,2083
22122;20449;Fazenda Santa Izabel;59;4;CTC15;2021;15,37;0,1181
22122;20449;Fazenda Santa Izabel;62;4;CTC15;2021;15,62;0,1563
22223;20449;Fazenda Santa Izabel;62;5;CTC15;2021;15,62;0
22223;20449;Fazenda Santa Izabel;62;5;CTC15;2022;15,62;0,25
22324;20449;Fazenda Santa Izabel;62;6;CTC15;2022;15,62;0,0774
22324;20449;Fazenda Santa Izabel;64;6;CTC15;2022;8,66;0,1389
22122;20449;Fazenda Santa Izabel;72;4;CTC15;2021;9,75;0,0417
22223;20449;Fazenda Santa Izabel;72;5;CTC15;2021;9,75;0
22223;20449;Fazenda Santa Izabel;72;5;CTC15;2022;9,75;0,125
22324;20449;Fazenda Santa Izabel;72;6;CTC15;2022;9,75;0
22122;20449;Fazenda Santa Izabel;74;4;CTC15;2021;9,5;0,0972
22223;20449;Fazenda Santa Izabel;74;5;CTC15;2021;9,5;0
22223;20449;Fazenda Santa Izabel;74;5;CTC15;2022;9,5;0,2708
22223;20449;Fazenda Santa Izabel;76;5;CTC15;2022;4,92;0,2778
22223;20449;Fazenda Santa Izabel;79;5;CTC15;2021;8,86;0
22122;20449;Fazenda Santa Izabel;81;4;CTC15;2021;11,11;0,0521
22223;20449;Fazenda Santa Izabel;81;5;CTC15;2021;11,11;0
22324;20449;Fazenda Santa Izabel;81;6;CTC15;2022;11,11;0,0833
22223;20449;Fazenda Santa Izabel;82;5;CTC15;2021;4,78;0
22223;20449;Fazenda Santa Izabel;84;5;CTC15;2022;9,24;0,1111
22223;20449;Fazenda Santa Izabel;89;5;CTC15;2021;11,9;0
22223;20449;Fazenda Santa Izabel;89;5;CTC15;2022;11,9;0
22324;20449;Fazenda Santa Izabel;89;6;CTC15;2022;11,9;0,1181
22122;20449;Fazenda Santa Izabel;91;4;CTC15;2021;5,78;0,0972
22223;20449;Fazenda Santa Izabel;91;5;CTC15;2021;5,78;0
22324;20449;Fazenda Santa Izabel;91;6;CTC15;2022;5,78;0,1042
22122;20449;Fazenda Santa Izabel;92;4;CTC15;2021;4,86;0
22122;20449;Fazenda Santa Izabel;100;5;CTC15;2021;16,87;0,1875
22223;20449;Fazenda Santa Izabel;100;6;CTC15;2021;16,87;0
22223;20449;Fazenda Santa Izabel;100;6;CTC15;2022;16,87;0,0625
22122;20449;Fazenda Santa Izabel;102;4;CTC15;2021;19,74;0
22223;20449;Fazenda Santa Izabel;102;5;CTC15;2021;19,74;0
22223;20449;Fazenda Santa Izabel;102;5;CTC15;2022;19,74;0
22324;20449;Fazenda Santa Izabel;102;6;CTC15;2022;19,74;0,1597
22122;20449;Fazenda Santa Izabel;104;4;CTC15;2021;18,27;0,3264
22223;20449;Fazenda Santa Izabel;104;5;CTC15;2022;18,27;0,1094
22324;20449;Fazenda Santa Izabel;104;6;CTC15;2022;18,27;0,0764
22223;20449;Fazenda Santa Izabel;106;6;CTC15;2022;8,57;0
22223;20449;Fazenda Santa Izabel;109;6;CTC15;2021;1,88;0
22122;20449;Fazenda Santa Izabel;111;4;CTC15;2021;9,57;0
22223;20449;Fazenda Santa Izabel;111;5;CTC15;2021;9,57;0
22223;20449;Fazenda Santa Izabel;111;5;CTC15;2022;9,57;0
22526;20450;Fazenda Ouro Branco;2;2;RB975242;2024;11,92;0
22526;20450;Fazenda Ouro Branco;2;2;RB975242;2025;11,92;0
22425;20450;Fazenda Ouro Branco;3;1;RB975242;2024;14,76;0
22526;20450;Fazenda Ouro Branco;3;2;RB975242;2024;14,76;0
22526;20450;Fazenda Ouro Branco;3;2;RB975242;2025;14,76;0
22627;20450;Fazenda Ouro Branco;3;3;RB975242;2026;15,37;0
22526;20450;Fazenda Ouro Branco;4;2;RB975242;2025;11,37;0,1875
22526;20450;Fazenda Ouro Branco;6;2;RB975242;2025;33,62;0,1042
22627;20450;Fazenda Ouro Branco;6;3;RB975242;2026;33,62;0
22627;20450;Fazenda Ouro Branco;26;1;RB975242;2025;45,52;0
22627;20450;Fazenda Ouro Branco;26;1;RB975242;2026;45,52;0
22627;20450;Fazenda Ouro Branco;27;1;RB975242;2025;46,15;0
22627;20450;Fazenda Ouro Branco;27;1;RB975242;2026;46,15;0
22627;20450;Fazenda Ouro Branco;28;1;RB975242;2025;21,2;0
22122;20450;Fazenda Ouro Branco;30;2;SP83-5073;2021;15,18;0,0486
22223;20450;Fazenda Ouro Branco;30;3;SP83-5073;2022;15,18;0,0556
22122;20450;Fazenda Ouro Branco;31;2;SP83-5073;2021;12,05;0,0556
22223;20450;Fazenda Ouro Branco;31;3;SP83-5073;2022;12,05;0,0521
22122;20450;Fazenda Ouro Branco;32;2;SP83-5073;2021;17,48;0
22223;20450;Fazenda Ouro Branco;32;3;SP83-5073;2022;17,48;0,0313
22122;20450;Fazenda Ouro Branco;34;2;SP83-5073;2021;18,15;0
22122;20450;Fazenda Ouro Branco;35;2;SP83-5073;2021;15,35;0
22223;20450;Fazenda Ouro Branco;35;3;SP83-5073;2022;15,35;0,0556
22122;20450;Fazenda Ouro Branco;36;2;SP83-5073;2021;12,17;0
22223;20450;Fazenda Ouro Branco;36;3;SP83-5073;2022;12,17;0
22122;20453;Fazenda Esperanca;1;2;SP83-2847;2021;17,07;0
22627;20453;Fazenda Esperanca;1;1;RB075322;2025;22,34;0
22627;20453;Fazenda Esperanca;1;1;RB075322;2026;22,34;0
22627;20453;Fazenda Esperanca;3;1;RB075322;2025;14,66;0
22728;20453;Fazenda Esperanca;3;2;RB075322;2026;14,66;0
22122;20453;Fazenda Esperanca;5;2;SP83-2847;2021;4,74;0
22122;20453;Fazenda Esperanca;6;2;SP83-2847;2021;6,03;0,1719
22122;20453;Fazenda Esperanca;7;2;SP83-2847;2021;1,19;0
22223;20453;Fazenda Esperanca;21;2;SP83-5073;2021;4,27;0
22223;20453;Fazenda Esperanca;21;2;SP83-5073;2022;4,27;0
22324;20453;Fazenda Esperanca;21;3;SP83-5073;2022;4,27;0
22425;20453;Fazenda Esperanca;21;4;SP83-5073;2023;4,27;0
22627;20453;Fazenda Esperanca;21;1;RB075322;2025;4,5;0
22122;20453;Fazenda Esperanca;22;1;SP83-5073;2021;10,12;0
22223;20453;Fazenda Esperanca;22;2;SP83-5073;2021;10,12;0
22223;20453;Fazenda Esperanca;22;2;SP83-5073;2022;10,12;0
22324;20453;Fazenda Esperanca;22;3;SP83-5073;2022;10,12;0
22324;20453;Fazenda Esperanca;22;3;SP83-5073;2023;10,12;0
22425;20453;Fazenda Esperanca;22;4;SP83-5073;2023;10,12;0
22627;20453;Fazenda Esperanca;22;1;RB075322;2025;10,69;0
22425;20453;Fazenda Esperanca;23;1;SP83-2847;2023;8,71;0
22526;20453;Fazenda Esperanca;23;2;SP83-2847;2024;8,71;0
22526;20453;Fazenda Esperanca;23;2;SP83-2847;2025;8,71;0,75
22425;20453;Fazenda Esperanca;24;1;SP83-2847;2023;4,59;0
22526;20453;Fazenda Esperanca;24;2;SP83-2847;2024;4,59;0
22425;20453;Fazenda Esperanca;25;1;SP83-2847;2023;7,51;0
22526;20453;Fazenda Esperanca;25;2;SP83-2847;2024;8,34;0
22526;20453;Fazenda Esperanca;25;2;SP83-2847;2025;8,34;0,7917
22122;20454;Sítio São Luiz ;1;3;SP83-2847;2021;7,99;0,1481
22122;20454;Sítio São Luiz ;2;3;SP83-2847;2021;9,18;0,2431
22122;20454;Sítio São Luiz ;3;3;SP83-2847;2021;8,54;0,0049
22122;20454;Sítio São Luiz ;6;4;RB92579;2021;4,29;0
22122;20454;Sítio São Luiz ;7;4;RB92579;2021;4,02;0
22223;20456;Estância Recanto ;1;5;CTC9001;2021;5,5;0
22122;20456;Estância Recanto ;2;4;CTC9001;2021;5,12;0
22223;20456;Estância Recanto ;2;5;CTC9001;2021;5,12;0,0347
22223;20456;Estância Recanto ;3;5;CTC9001;2021;5,06;0
22122;20457;Fazenda Santa Helena;1;4;SP83-2847;2021;24,07;0,5208
22324;20457;Fazenda Santa Helena;1;6;SP83-2847;2023;24,07;0,1528
22526;20457;Fazenda Santa Helena;1;1;SP83-2847;2024;43,18;0
22627;20457;Fazenda Santa Helena;1;2;SP83-2847;2026;43,18;0,2917
22526;20457;Fazenda Santa Helena;2;1;SP83-2847;2024;54,56;0
22627;20457;Fazenda Santa Helena;2;2;SP83-2847;2026;54,56;0,5
22526;20457;Fazenda Santa Helena;3;1;SP83-2847;2024;21,7;0
22122;20457;Fazenda Santa Helena;5;4;SP83-2847;2021;32,76;0,8194
22324;20457;Fazenda Santa Helena;5;6;SP83-2847;2023;32,76;0,3403
22324;20457;Fazenda Santa Helena;6;6;SP83-2847;2023;12,74;0,0347
22122;20457;Fazenda Santa Helena;7;4;SP83-2847;2021;5,88;0,3889
22122;20458;Fazenda Estrela;1;4;RB975201;2021;2,02;0,0625
22425;20458;Fazenda Estrela;1;1;RB975242;2023;26,67;0
22526;20458;Fazenda Estrela;1;2;RB975242;2025;26,67;0
22627;20458;Fazenda Estrela;1;3;RB975242;2026;26,67;0
22425;20458;Fazenda Estrela;2;1;RB975242;2023;7,29;0
22425;20458;Fazenda Estrela;2;1;RB975242;2024;7,29;0
22526;20458;Fazenda Estrela;2;2;RB975242;2025;7,29;0,5
22627;20458;Fazenda Estrela;2;3;RB975242;2026;7,29;0
22122;20458;Fazenda Estrela;3;4;RB975201;2021;4,2;0,0938
22425;20458;Fazenda Estrela;3;1;RB975242;2023;10,74;0
22425;20458;Fazenda Estrela;3;1;RB975242;2024;10,74;0
22627;20458;Fazenda Estrela;3;3;RB975242;2026;10,74;0
22122;20458;Fazenda Estrela;4;4;RB975201;2021;15,79;0
22425;20458;Fazenda Estrela;4;1;RB975242;2023;28,77;0
22425;20458;Fazenda Estrela;4;1;RB975242;2024;28,77;0
22526;20458;Fazenda Estrela;4;2;RB975242;2025;28,77;0
22627;20458;Fazenda Estrela;4;3;RB975242;2026;28,77;0
22122;20458;Fazenda Estrela;5;4;RB975201;2021;3,72;0
22425;20458;Fazenda Estrela;5;1;RB975242;2024;22,29;0
22526;20458;Fazenda Estrela;5;2;RB975242;2024;22,29;0
22526;20458;Fazenda Estrela;5;2;RB975242;2025;22,29;0
22425;20458;Fazenda Estrela;6;1;RB975242;2023;14,25;0
22425;20458;Fazenda Estrela;6;1;RB975242;2024;14,25;0
22526;20458;Fazenda Estrela;6;2;RB975242;2025;14,25;0,375
22627;20458;Fazenda Estrela;6;3;RB975242;2026;14,25;0
22122;20458;Fazenda Estrela;7;4;RB975201;2021;28,54;0,3889
22425;20458;Fazenda Estrela;7;1;RB975242;2023;28,3;0
22425;20458;Fazenda Estrela;7;1;RB975242;2024;28,3;0
22526;20458;Fazenda Estrela;7;2;RB975242;2024;28,3;0
22526;20458;Fazenda Estrela;7;2;RB975242;2025;28,3;0
22627;20458;Fazenda Estrela;7;3;RB975242;2026;28,3;0
22122;20458;Fazenda Estrela;8;4;RB975201;2021;13,99;0,2014
22425;20458;Fazenda Estrela;8;1;RB975242;2023;5,75;0
22425;20458;Fazenda Estrela;8;1;RB975242;2024;5,75;0
22526;20458;Fazenda Estrela;8;2;RB975242;2024;5,75;0
22122;20458;Fazenda Estrela;9;4;RB867515;2021;13,14;0
22425;20458;Fazenda Estrela;9;1;RB975242;2023;2,41;0
22122;20458;Fazenda Estrela;10;4;RB867515;2021;24,03;0,0764
22122;20458;Fazenda Estrela;15;4;RB867515;2021;5,73;0,2292
22425;20459;Estância Três irmãos;1;1;RB975242;2023;18,76;0
22526;20459;Estância Três irmãos;1;2;RB975242;2025;18,76;0
22627;20459;Estância Três irmãos;1;3;RB975242;2026;18,76;0
22223;20459;Estância Três irmãos;2;4;SP83-5073;2021;6,14;0,0556
22223;20459;Estância Três irmãos;2;4;SP83-5073;2022;6,14;0,0278
22526;20459;Estância Três irmãos;2;2;RB975242;2025;9,55;0,25
22627;20459;Estância Três irmãos;2;3;RB975242;2026;9,55;0,125
22223;20459;Estância Três irmãos;4;4;SP83-5073;2021;5,63;0,0278
22223;20459;Estância Três irmãos;4;4;SP83-5073;2022;5,63;0
22324;20460;Fazenda São José;4;1;CTC9006;2022;19,04;0
22324;20460;Fazenda São José;4;1;CTC9006;2023;19,04;0,0625
22425;20460;Fazenda São José;4;2;CTC9006;2023;19,04;0
22526;20460;Fazenda São José;4;3;CTC9006;2024;19,04;0
22526;20460;Fazenda São José;4;3;CTC9006;2025;19,04;0
22627;20460;Fazenda São José;4;4;CTC9006;2026;19,04;0
22324;20460;Fazenda São José;5;1;CTC9006;2022;27,1;0
22425;20460;Fazenda São José;5;2;CTC9006;2023;27,1;0
22526;20460;Fazenda São José;5;3;CTC9006;2024;27,1;0
22526;20460;Fazenda São José;5;3;CTC9006;2025;27,1;0
22627;20460;Fazenda São José;5;4;CTC9006;2026;27,1;0
22324;20460;Fazenda São José;6;1;CTC9006;2022;10,08;0
22324;20460;Fazenda São José;6;1;CTC9006;2023;10,08;0
22526;20460;Fazenda São José;6;3;CTC9006;2025;10,08;0
22324;20460;Fazenda São José;7;1;CTC9006;2022;11,35;0
22324;20460;Fazenda São José;7;1;CTC9006;2023;11,35;0
22425;20460;Fazenda São José;7;2;CTC9006;2023;11,35;0
22526;20460;Fazenda São José;7;3;CTC9006;2024;11,35;0
22526;20460;Fazenda São José;7;3;CTC9006;2025;11,35;0
22627;20460;Fazenda São José;7;4;CTC9006;2026;11,35;0
22223;20461;Estância Santa Rita de Cássia;1;4;SP83-5073;2021;8,41;0
22223;20461;Estância Santa Rita de Cássia;1;4;SP83-5073;2022;8,41;0
22526;20461;Estância Santa Rita de Cássia;1;2;RB975242;2025;8,3;0,3333
22223;20461;Estância Santa Rita de Cássia;2;4;SP83-5073;2022;8,52;0
22425;20461;Estância Santa Rita de Cássia;2;1;RB975242;2023;7,63;0
22223;20461;Estância Santa Rita de Cássia;3;4;SP83-5073;2021;11,42;0,25
22223;20461;Estância Santa Rita de Cássia;3;4;SP83-5073;2022;11,42;0
22526;20461;Estância Santa Rita de Cássia;3;2;RB975242;2024;8,8;0
22526;20461;Estância Santa Rita de Cássia;3;2;RB975242;2025;8,8;0
22425;20461;Estância Santa Rita de Cássia;4;1;RB975242;2023;8,34;0
22526;20461;Estância Santa Rita de Cássia;4;2;RB975242;2025;8,34;0
22425;20462;Fazenda Santa Irene III;1;1;RB966928;2023;38,52;0
22526;20462;Fazenda Santa Irene III;1;2;RB966928;2025;38,52;0
22627;20462;Fazenda Santa Irene III;1;3;RB966928;2025;38,52;0
22627;20462;Fazenda Santa Irene III;1;3;RB966928;2026;38,52;0
22223;20462;Fazenda Santa Irene III;2;5;RB867515;2021;9,37;0
22223;20462;Fazenda Santa Irene III;2;5;RB867515;2022;9,37;0
22425;20462;Fazenda Santa Irene III;4;1;RB966928;2023;33,55;0
22526;20462;Fazenda Santa Irene III;4;2;RB966928;2024;33,55;0
22526;20462;Fazenda Santa Irene III;4;2;RB966928;2025;33,55;0
22627;20462;Fazenda Santa Irene III;4;3;RB966928;2025;33,55;0
22627;20462;Fazenda Santa Irene III;4;3;RB966928;2026;33,55;0
22223;20462;Fazenda Santa Irene III;5;5;RB867515;2021;27,87;0
22223;20462;Fazenda Santa Irene III;5;5;RB867515;2022;27,87;0
22425;20462;Fazenda Santa Irene III;6;1;RB966928;2023;36,07;0
22526;20462;Fazenda Santa Irene III;6;2;RB966928;2024;36,07;0
22526;20462;Fazenda Santa Irene III;6;2;RB966928;2025;36,07;0
22627;20462;Fazenda Santa Irene III;6;3;RB966928;2025;36,07;0
22627;20462;Fazenda Santa Irene III;6;3;RB966928;2026;36,07;0
22425;20462;Fazenda Santa Irene III;7;1;RB966928;2023;30,02;0
22526;20462;Fazenda Santa Irene III;7;2;RB966928;2024;30,02;0
22526;20462;Fazenda Santa Irene III;7;2;RB966928;2025;30,02;0
